"event","match","map","casters","text","line_id","word"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:27:293 hours, 27 minutes, 29 secondsBut Vitality are a team that have been tested. They've been tested many times.",242,"vitality"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:27:293 hours, 27 minutes, 29 secondsBut Vitality are a team that have been tested. They've been tested many times.",242,"team"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:27:293 hours, 27 minutes, 29 secondsBut Vitality are a team that have been tested. They've been tested many times.",242,"tested"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:27:293 hours, 27 minutes, 29 secondsBut Vitality are a team that have been tested. They've been tested many times.",242,"tested"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:27:293 hours, 27 minutes, 29 secondsBut Vitality are a team that have been tested. They've been tested many times.",242,"times"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:27:333 hours, 27 minutes, 33 secondsWhether it was in the best of fives or in those individual series in their past ones versus the Mongols, the simple fact is they have not lost. There was such a",243,"fives"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:27:333 hours, 27 minutes, 33 secondsWhether it was in the best of fives or in those individual series in their past ones versus the Mongols, the simple fact is they have not lost. There was such a",243,"individual"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:27:333 hours, 27 minutes, 33 secondsWhether it was in the best of fives or in those individual series in their past ones versus the Mongols, the simple fact is they have not lost. There was such a",243,"series"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:27:333 hours, 27 minutes, 33 secondsWhether it was in the best of fives or in those individual series in their past ones versus the Mongols, the simple fact is they have not lost. There was such a",243,"past"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:27:333 hours, 27 minutes, 33 secondsWhether it was in the best of fives or in those individual series in their past ones versus the Mongols, the simple fact is they have not lost. There was such a",243,"versus"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:27:333 hours, 27 minutes, 33 secondsWhether it was in the best of fives or in those individual series in their past ones versus the Mongols, the simple fact is they have not lost. There was such a",243,"mongols"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:27:333 hours, 27 minutes, 33 secondsWhether it was in the best of fives or in those individual series in their past ones versus the Mongols, the simple fact is they have not lost. There was such a",243,"simple"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:27:333 hours, 27 minutes, 33 secondsWhether it was in the best of fives or in those individual series in their past ones versus the Mongols, the simple fact is they have not lost. There was such a",243,"lost"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:27:403 hours, 27 minutes, 40 secondsbig difference from a lead and a victory. One AK comes into this round on Zyu.",244,"difference"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:27:403 hours, 27 minutes, 40 secondsbig difference from a lead and a victory. One AK comes into this round on Zyu.",244,"lead"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:27:403 hours, 27 minutes, 40 secondsbig difference from a lead and a victory. One AK comes into this round on Zyu.",244,"victory"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:27:403 hours, 27 minutes, 40 secondsbig difference from a lead and a victory. One AK comes into this round on Zyu.",244,"ak"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:27:403 hours, 27 minutes, 40 secondsbig difference from a lead and a victory. One AK comes into this round on Zyu.",244,"round"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:27:403 hours, 27 minutes, 40 secondsbig difference from a lead and a victory. One AK comes into this round on Zyu.",244,"zyu"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:27:483 hours, 27 minutes, 48 secondsZyu currently sitting negative in the face of a white hot Senzu Blitz and Techno Core.",246,"zyu"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:27:483 hours, 27 minutes, 48 secondsZyu currently sitting negative in the face of a white hot Senzu Blitz and Techno Core.",246,"sitting"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:27:483 hours, 27 minutes, 48 secondsZyu currently sitting negative in the face of a white hot Senzu Blitz and Techno Core.",246,"negative"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:27:483 hours, 27 minutes, 48 secondsZyu currently sitting negative in the face of a white hot Senzu Blitz and Techno Core.",246,"white"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:27:483 hours, 27 minutes, 48 secondsZyu currently sitting negative in the face of a white hot Senzu Blitz and Techno Core.",246,"hot"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:27:483 hours, 27 minutes, 48 secondsZyu currently sitting negative in the face of a white hot Senzu Blitz and Techno Core.",246,"senzu"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:27:483 hours, 27 minutes, 48 secondsZyu currently sitting negative in the face of a white hot Senzu Blitz and Techno Core.",246,"blitz"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:27:483 hours, 27 minutes, 48 secondsZyu currently sitting negative in the face of a white hot Senzu Blitz and Techno Core.",246,"techno"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:27:483 hours, 27 minutes, 48 secondsZyu currently sitting negative in the face of a white hot Senzu Blitz and Techno Core.",246,"core"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:27:583 hours, 27 minutes, 58 secondsAnd with the crowd rallying behind them,",247,"crowd"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:27:583 hours, 27 minutes, 58 secondsAnd with the crowd rallying behind them,",247,"rallying"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:003 hours, 28 minutesthey are only going to grow more and more confident as their lead grows with it.",248,"grow"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:003 hours, 28 minutesthey are only going to grow more and more confident as their lead grows with it.",248,"confident"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:003 hours, 28 minutesthey are only going to grow more and more confident as their lead grows with it.",248,"lead"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:003 hours, 28 minutesthey are only going to grow more and more confident as their lead grows with it.",248,"grows"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:083 hours, 28 minutes, 8 secondsApex needs a second to stew in it.",249,"apex"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:083 hours, 28 minutes, 8 secondsApex needs a second to stew in it.",249,"stew"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:163 hours, 28 minutes, 16 secondsIn his pre-match interview said, ""This crowd wants a Cinderella story and he's here to prove that all that's bullshit.""",250,"pre"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:163 hours, 28 minutes, 16 secondsIn his pre-match interview said, ""This crowd wants a Cinderella story and he's here to prove that all that's bullshit.""",250,"match"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:163 hours, 28 minutes, 16 secondsIn his pre-match interview said, ""This crowd wants a Cinderella story and he's here to prove that all that's bullshit.""",250,"interview"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:163 hours, 28 minutes, 16 secondsIn his pre-match interview said, ""This crowd wants a Cinderella story and he's here to prove that all that's bullshit.""",250,"crowd"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:163 hours, 28 minutes, 16 secondsIn his pre-match interview said, ""This crowd wants a Cinderella story and he's here to prove that all that's bullshit.""",250,"cinderella"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:163 hours, 28 minutes, 16 secondsIn his pre-match interview said, ""This crowd wants a Cinderella story and he's here to prove that all that's bullshit.""",250,"story"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:163 hours, 28 minutes, 16 secondsIn his pre-match interview said, ""This crowd wants a Cinderella story and he's here to prove that all that's bullshit.""",250,"prove"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:163 hours, 28 minutes, 16 secondsIn his pre-match interview said, ""This crowd wants a Cinderella story and he's here to prove that all that's bullshit.""",250,"bullshit"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:223 hours, 28 minutes, 22 secondsHow's it feel now? three round lead over top of Vitality.",251,"feel"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:223 hours, 28 minutes, 22 secondsHow's it feel now? three round lead over top of Vitality.",251,"round"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:223 hours, 28 minutes, 22 secondsHow's it feel now? three round lead over top of Vitality.",251,"lead"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:223 hours, 28 minutes, 22 secondsHow's it feel now? three round lead over top of Vitality.",251,"top"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:223 hours, 28 minutes, 22 secondsHow's it feel now? three round lead over top of Vitality.",251,"vitality"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:273 hours, 28 minutes, 27 secondsConsidering the strat that's coming forward, there is going to be one player isolated.",252,"strat"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:273 hours, 28 minutes, 27 secondsConsidering the strat that's coming forward, there is going to be one player isolated.",252,"coming"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:273 hours, 28 minutes, 27 secondsConsidering the strat that's coming forward, there is going to be one player isolated.",252,"forward"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:273 hours, 28 minutes, 27 secondsConsidering the strat that's coming forward, there is going to be one player isolated.",252,"player"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:273 hours, 28 minutes, 27 secondsConsidering the strat that's coming forward, there is going to be one player isolated.",252,"isolated"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:323 hours, 28 minutes, 32 secondsSignificant actually utility advantage to Vitality as they come onto the site.",253,"significant"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:323 hours, 28 minutes, 32 secondsSignificant actually utility advantage to Vitality as they come onto the site.",253,"utility"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:323 hours, 28 minutes, 32 secondsSignificant actually utility advantage to Vitality as they come onto the site.",253,"advantage"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:323 hours, 28 minutes, 32 secondsSignificant actually utility advantage to Vitality as they come onto the site.",253,"vitality"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:323 hours, 28 minutes, 32 secondsSignificant actually utility advantage to Vitality as they come onto the site.",253,"site"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:373 hours, 28 minutes, 37 secondsAnd Zenho, can he really stop this 910 gets comfortable inside smoke as well? Yeah, trying to lock it in there.",254,"zenho"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:373 hours, 28 minutes, 37 secondsAnd Zenho, can he really stop this 910 gets comfortable inside smoke as well? Yeah, trying to lock it in there.",254,"stop"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:373 hours, 28 minutes, 37 secondsAnd Zenho, can he really stop this 910 gets comfortable inside smoke as well? Yeah, trying to lock it in there.",254,"910"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:373 hours, 28 minutes, 37 secondsAnd Zenho, can he really stop this 910 gets comfortable inside smoke as well? Yeah, trying to lock it in there.",254,"comfortable"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:373 hours, 28 minutes, 37 secondsAnd Zenho, can he really stop this 910 gets comfortable inside smoke as well? Yeah, trying to lock it in there.",254,"inside"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:373 hours, 28 minutes, 37 secondsAnd Zenho, can he really stop this 910 gets comfortable inside smoke as well? Yeah, trying to lock it in there.",254,"smoke"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:373 hours, 28 minutes, 37 secondsAnd Zenho, can he really stop this 910 gets comfortable inside smoke as well? Yeah, trying to lock it in there.",254,"yeah"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:373 hours, 28 minutes, 37 secondsAnd Zenho, can he really stop this 910 gets comfortable inside smoke as well? Yeah, trying to lock it in there.",254,"lock"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:423 hours, 28 minutes, 42 secondsDoesn't look like there's fire here for 910. He'll find me's head instantly. Palace player delayed for a second.",255,"fire"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:423 hours, 28 minutes, 42 secondsDoesn't look like there's fire here for 910. He'll find me's head instantly. Palace player delayed for a second.",255,"910"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:423 hours, 28 minutes, 42 secondsDoesn't look like there's fire here for 910. He'll find me's head instantly. Palace player delayed for a second.",255,"me's"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:423 hours, 28 minutes, 42 secondsDoesn't look like there's fire here for 910. He'll find me's head instantly. Palace player delayed for a second.",255,"head"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:423 hours, 28 minutes, 42 secondsDoesn't look like there's fire here for 910. He'll find me's head instantly. Palace player delayed for a second.",255,"instantly"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:423 hours, 28 minutes, 42 secondsDoesn't look like there's fire here for 910. He'll find me's head instantly. Palace player delayed for a second.",255,"palace"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:423 hours, 28 minutes, 42 secondsDoesn't look like there's fire here for 910. He'll find me's head instantly. Palace player delayed for a second.",255,"player"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:423 hours, 28 minutes, 42 secondsDoesn't look like there's fire here for 910. He'll find me's head instantly. Palace player delayed for a second.",255,"delayed"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:473 hours, 28 minutes, 47 secondsFlatbang gets crazy shooting. That is 910 full control. Blitz right behind him. Not even a Frenchman can do that with a fus.",256,"flatbang"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:473 hours, 28 minutes, 47 secondsFlatbang gets crazy shooting. That is 910 full control. Blitz right behind him. Not even a Frenchman can do that with a fus.",256,"crazy"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:473 hours, 28 minutes, 47 secondsFlatbang gets crazy shooting. That is 910 full control. Blitz right behind him. Not even a Frenchman can do that with a fus.",256,"shooting"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:473 hours, 28 minutes, 47 secondsFlatbang gets crazy shooting. That is 910 full control. Blitz right behind him. Not even a Frenchman can do that with a fus.",256,"910"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:473 hours, 28 minutes, 47 secondsFlatbang gets crazy shooting. That is 910 full control. Blitz right behind him. Not even a Frenchman can do that with a fus.",256,"control"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:473 hours, 28 minutes, 47 secondsFlatbang gets crazy shooting. That is 910 full control. Blitz right behind him. Not even a Frenchman can do that with a fus.",256,"blitz"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:473 hours, 28 minutes, 47 secondsFlatbang gets crazy shooting. That is 910 full control. Blitz right behind him. Not even a Frenchman can do that with a fus.",256,"frenchman"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:28:473 hours, 28 minutes, 47 secondsFlatbang gets crazy shooting. That is 910 full control. Blitz right behind him. Not even a Frenchman can do that with a fus.",256,"fus"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:003 hours, 29 minutesBrick wall on the brink of double digits.",257,"brick"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:003 hours, 29 minutesBrick wall on the brink of double digits.",257,"wall"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:003 hours, 29 minutesBrick wall on the brink of double digits.",257,"brink"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:003 hours, 29 minutesBrick wall on the brink of double digits.",257,"double"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:003 hours, 29 minutesBrick wall on the brink of double digits.",257,"digits"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:113 hours, 29 minutes, 11 secondsThis move. Okay. How often would you get locked up in this position and think,",258,"move"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:113 hours, 29 minutes, 11 secondsThis move. Okay. How often would you get locked up in this position and think,",258,"locked"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:113 hours, 29 minutes, 11 secondsThis move. Okay. How often would you get locked up in this position and think,",258,"position"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:143 hours, 29 minutes, 14 seconds""Okay, I'm just going to chill. Let my teammates come and help me."" No, he goes up wide for this. He knows there's going to be multiple players on his screen,",259,"chill"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:143 hours, 29 minutes, 14 seconds""Okay, I'm just going to chill. Let my teammates come and help me."" No, he goes up wide for this. He knows there's going to be multiple players on his screen,",259,"teammates"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:143 hours, 29 minutes, 14 seconds""Okay, I'm just going to chill. Let my teammates come and help me."" No, he goes up wide for this. He knows there's going to be multiple players on his screen,",259,"wide"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:143 hours, 29 minutes, 14 seconds""Okay, I'm just going to chill. Let my teammates come and help me."" No, he goes up wide for this. He knows there's going to be multiple players on his screen,",259,"multiple"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:143 hours, 29 minutes, 14 seconds""Okay, I'm just going to chill. Let my teammates come and help me."" No, he goes up wide for this. He knows there's going to be multiple players on his screen,",259,"players"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:143 hours, 29 minutes, 14 seconds""Okay, I'm just going to chill. Let my teammates come and help me."" No, he goes up wide for this. He knows there's going to be multiple players on his screen,",259,"screen"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:213 hours, 29 minutes, 21 secondsbut they come to help him. He hits that sprite transfer and Mongols hit nine.",260,"hits"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:213 hours, 29 minutes, 21 secondsbut they come to help him. He hits that sprite transfer and Mongols hit nine.",260,"sprite"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:213 hours, 29 minutes, 21 secondsbut they come to help him. He hits that sprite transfer and Mongols hit nine.",260,"transfer"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:213 hours, 29 minutes, 21 secondsbut they come to help him. He hits that sprite transfer and Mongols hit nine.",260,"mongols"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:213 hours, 29 minutes, 21 secondsbut they come to help him. He hits that sprite transfer and Mongols hit nine.",260,"hit"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:273 hours, 29 minutes, 27 secondsGetting double digits should now be easy. We're talking upgraded pistols for Vitality without Kevlar. Three players behind it.",261,"double"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:273 hours, 29 minutes, 27 secondsGetting double digits should now be easy. We're talking upgraded pistols for Vitality without Kevlar. Three players behind it.",261,"digits"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:273 hours, 29 minutes, 27 secondsGetting double digits should now be easy. We're talking upgraded pistols for Vitality without Kevlar. Three players behind it.",261,"easy"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:273 hours, 29 minutes, 27 secondsGetting double digits should now be easy. We're talking upgraded pistols for Vitality without Kevlar. Three players behind it.",261,"talking"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:273 hours, 29 minutes, 27 secondsGetting double digits should now be easy. We're talking upgraded pistols for Vitality without Kevlar. Three players behind it.",261,"upgraded"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:273 hours, 29 minutes, 27 secondsGetting double digits should now be easy. We're talking upgraded pistols for Vitality without Kevlar. Three players behind it.",261,"pistols"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:273 hours, 29 minutes, 27 secondsGetting double digits should now be easy. We're talking upgraded pistols for Vitality without Kevlar. Three players behind it.",261,"vitality"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:273 hours, 29 minutes, 27 secondsGetting double digits should now be easy. We're talking upgraded pistols for Vitality without Kevlar. Three players behind it.",261,"kevlar"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:273 hours, 29 minutes, 27 secondsGetting double digits should now be easy. We're talking upgraded pistols for Vitality without Kevlar. Three players behind it.",261,"players"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:343 hours, 29 minutes, 34 seconds910 not satiated yet. It is bloodlust from an oper who is making a highlight",262,"910"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:343 hours, 29 minutes, 34 seconds910 not satiated yet. It is bloodlust from an oper who is making a highlight",262,"satiated"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:343 hours, 29 minutes, 34 seconds910 not satiated yet. It is bloodlust from an oper who is making a highlight",262,"bloodlust"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:343 hours, 29 minutes, 34 seconds910 not satiated yet. It is bloodlust from an oper who is making a highlight",262,"oper"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:343 hours, 29 minutes, 34 seconds910 not satiated yet. It is bloodlust from an oper who is making a highlight",262,"highlight"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:423 hours, 29 minutes, 42 secondsreel with rifles, but he's going to get caught by this P250 bottom middle. All good. Senzu will pick it up. And when Senzu hits that top rope, he's going to",263,"reel"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:423 hours, 29 minutes, 42 secondsreel with rifles, but he's going to get caught by this P250 bottom middle. All good. Senzu will pick it up. And when Senzu hits that top rope, he's going to",263,"rifles"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:423 hours, 29 minutes, 42 secondsreel with rifles, but he's going to get caught by this P250 bottom middle. All good. Senzu will pick it up. And when Senzu hits that top rope, he's going to",263,"caught"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:423 hours, 29 minutes, 42 secondsreel with rifles, but he's going to get caught by this P250 bottom middle. All good. Senzu will pick it up. And when Senzu hits that top rope, he's going to",263,"p250"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:423 hours, 29 minutes, 42 secondsreel with rifles, but he's going to get caught by this P250 bottom middle. All good. Senzu will pick it up. And when Senzu hits that top rope, he's going to",263,"bottom"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:423 hours, 29 minutes, 42 secondsreel with rifles, but he's going to get caught by this P250 bottom middle. All good. Senzu will pick it up. And when Senzu hits that top rope, he's going to",263,"middle"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:423 hours, 29 minutes, 42 secondsreel with rifles, but he's going to get caught by this P250 bottom middle. All good. Senzu will pick it up. And when Senzu hits that top rope, he's going to",263,"senzu"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:423 hours, 29 minutes, 42 secondsreel with rifles, but he's going to get caught by this P250 bottom middle. All good. Senzu will pick it up. And when Senzu hits that top rope, he's going to",263,"pick"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:423 hours, 29 minutes, 42 secondsreel with rifles, but he's going to get caught by this P250 bottom middle. All good. Senzu will pick it up. And when Senzu hits that top rope, he's going to",263,"senzu"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:423 hours, 29 minutes, 42 secondsreel with rifles, but he's going to get caught by this P250 bottom middle. All good. Senzu will pick it up. And when Senzu hits that top rope, he's going to",263,"hits"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:423 hours, 29 minutes, 42 secondsreel with rifles, but he's going to get caught by this P250 bottom middle. All good. Senzu will pick it up. And when Senzu hits that top rope, he's going to",263,"top"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:423 hours, 29 minutes, 42 secondsreel with rifles, but he's going to get caught by this P250 bottom middle. All good. Senzu will pick it up. And when Senzu hits that top rope, he's going to",263,"rope"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:493 hours, 29 minutes, 49 secondscatch Flamesy top mid. Bomb down. Drops late to the party. Doubling the rounds of Vitality. Senzu on 17 frags here in this major final.",264,"catch"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:493 hours, 29 minutes, 49 secondscatch Flamesy top mid. Bomb down. Drops late to the party. Doubling the rounds of Vitality. Senzu on 17 frags here in this major final.",264,"flamesy"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:493 hours, 29 minutes, 49 secondscatch Flamesy top mid. Bomb down. Drops late to the party. Doubling the rounds of Vitality. Senzu on 17 frags here in this major final.",264,"top"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:493 hours, 29 minutes, 49 secondscatch Flamesy top mid. Bomb down. Drops late to the party. Doubling the rounds of Vitality. Senzu on 17 frags here in this major final.",264,"mid"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:493 hours, 29 minutes, 49 secondscatch Flamesy top mid. Bomb down. Drops late to the party. Doubling the rounds of Vitality. Senzu on 17 frags here in this major final.",264,"bomb"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:493 hours, 29 minutes, 49 secondscatch Flamesy top mid. Bomb down. Drops late to the party. Doubling the rounds of Vitality. Senzu on 17 frags here in this major final.",264,"drops"
"BLAST_Austin_Major_2025","Grand_Final",1,"Scrawny_Launders","3:29:493 hours, 29 minutes, 49 secondscatch Flamesy top mid. Bomb down. Drops late to the party. Doubling the rounds of Vitality. Senzu on 17 frags here in this major final.",264,"late"
